Timestep,State,Current RUL,Cummulative Reward
466.0,0.0,5.113100051879883,39200.0
467.0,0.0,5.113100051879883,40200.0
468.0,0.0,5.113100051879883,41200.0
469.0,0.0,6.644100189208984,42200.0
470.0,1.0,5.952000141143799,43100.0
471.0,1.0,5.726200103759766,44000.0
472.0,2.0,5.498300075531006,44800.0
473.0,6.0,5.498300075531006,44300.0
474.0,6.0,5.498300075531006,43800.0
475.0,1.0,5.498300075531006,44700.0
476.0,2.0,5.498300075531006,45500.0
477.0,2.0,5.498300075531006,46300.0
478.0,3.0,5.320899963378906,46800.0
479.0,7.0,5.320899963378906,46300.0
480.0,7.0,5.320899963378906,45800.0
481.0,7.0,5.320899963378906,45300.0
482.0,7.0,5.320899963378906,44800.0
483.0,2.0,5.320899963378906,45600.0
484.0,2.0,5.320899963378906,46400.0
485.0,2.0,5.320899963378906,47200.0
486.0,2.0,6.340799808502197,48000.0
487.0,3.0,5.387899875640869,48500.0
488.0,7.0,5.387899875640869,48000.0
489.0,2.0,5.387899875640869,48800.0
490.0,3.0,5.387899875640869,49300.0
491.0,8.0,5.387899875640869,46300.0
492.0,8.0,5.387899875640869,43300.0
493.0,0.0,5.387899875640869,44300.0
494.0,0.0,5.387899875640869,45300.0
495.0,0.0,5.387899875640869,46300.0
496.0,0.0,6.403800010681152,47300.0
497.0,0.0,6.026700019836426,48300.0
498.0,0.0,5.3480000495910645,49300.0
499.0,4.0,5.3480000495910645,48800.0
500.0,4.0,5.3480000495910645,48300.0
501.0,4.0,5.3480000495910645,47800.0
502.0,4.0,5.3480000495910645,47300.0
503.0,4.0,5.3480000495910645,46800.0
504.0,0.0,5.3480000495910645,47800.0
505.0,1.0,5.3480000495910645,48700.0
506.0,2.0,5.3480000495910645,49500.0
507.0,3.0,6.557499885559082,50000.0
508.0,3.0,3.5508999824523926,50500.0
509.0,7.0,3.5508999824523926,50000.0
510.0,2.0,3.5508999824523926,50800.0
511.0,2.0,3.5508999824523926,51600.0
512.0,2.0,3.5508999824523926,52400.0
513.0,2.0,6.558700084686279,53200.0
514.0,2.0,6.000699996948242,54000.0
515.0,2.0,5.161200046539307,54800.0
516.0,6.0,5.161200046539307,54300.0
517.0,6.0,5.161200046539307,53800.0
518.0,6.0,5.161200046539307,53300.0
519.0,6.0,5.161200046539307,52800.0
520.0,1.0,5.161200046539307,53700.0
521.0,2.0,5.161200046539307,54500.0
522.0,2.0,5.161200046539307,55300.0
523.0,2.0,5.851500034332275,56100.0
524.0,9.0,5.851500034332275,55100.0
525.0,0.0,5.851500034332275,56100.0
526.0,0.0,5.851500034332275,57100.0
527.0,0.0,5.851500034332275,58100.0
528.0,0.0,7.269499778747559,59100.0
529.0,0.0,6.684599876403809,60100.0
530.0,0.0,5.718200206756592,61100.0
531.0,0.0,4.411099910736084,62100.0
532.0,4.0,4.411099910736084,61600.0
533.0,4.0,4.411099910736084,61100.0
534.0,0.0,4.411099910736084,62100.0
535.0,0.0,4.411099910736084,63100.0
536.0,1.0,4.411099910736084,64000.0
537.0,2.0,6.345099925994873,64800.0
538.0,2.0,5.730500221252441,65600.0
539.0,2.0,5.180600166320801,66400.0
540.0,6.0,5.180600166320801,65900.0
541.0,6.0,5.180600166320801,65400.0
542.0,1.0,5.180600166320801,66300.0
543.0,1.0,5.180600166320801,67200.0
544.0,1.0,5.180600166320801,68100.0
545.0,2.0,5.764200210571289,68900.0
546.0,2.0,4.747000217437744,69700.0
547.0,6.0,4.747000217437744,69200.0
548.0,6.0,4.747000217437744,68700.0
549.0,1.0,4.747000217437744,69600.0
550.0,2.0,4.747000217437744,70400.0
551.0,3.0,4.747000217437744,70900.0
552.0,3.0,5.387899875640869,71400.0
553.0,7.0,5.387899875640869,70900.0
554.0,7.0,5.387899875640869,70400.0
555.0,7.0,5.387899875640869,69900.0
556.0,7.0,5.387899875640869,69400.0
557.0,7.0,5.387899875640869,68900.0
558.0,7.0,5.387899875640869,68400.0
559.0,7.0,5.387899875640869,67900.0
560.0,2.0,5.387899875640869,68700.0
561.0,3.0,5.387899875640869,69200.0
562.0,8.0,5.387899875640869,66200.0
563.0,8.0,5.387899875640869,63200.0
564.0,8.0,5.387899875640869,60200.0
565.0,8.0,5.387899875640869,57200.0
566.0,8.0,5.387899875640869,54200.0
567.0,0.0,5.387899875640869,55200.0
568.0,0.0,5.387899875640869,56200.0
569.0,0.0,5.387899875640869,57200.0
570.0,0.0,6.485400199890137,58200.0
571.0,0.0,5.844699859619141,59200.0
572.0,0.0,5.30049991607666,60200.0
573.0,4.0,5.30049991607666,59700.0
574.0,4.0,5.30049991607666,59200.0
575.0,0.0,5.30049991607666,60200.0
576.0,0.0,5.30049991607666,61200.0
577.0,0.0,5.30049991607666,62200.0
578.0,0.0,6.901100158691406,63200.0
579.0,0.0,5.8084001541137695,64200.0
580.0,0.0,5.1203999519348145,65200.0
581.0,4.0,5.1203999519348145,64700.0
582.0,0.0,5.1203999519348145,65700.0
583.0,0.0,5.1203999519348145,66700.0
584.0,0.0,5.1203999519348145,67700.0
585.0,0.0,6.720300197601318,68700.0
586.0,0.0,5.97130012512207,69700.0
587.0,0.0,5.155600070953369,70700.0
588.0,4.0,5.155600070953369,70200.0
589.0,4.0,5.155600070953369,69700.0
590.0,0.0,5.155600070953369,70700.0
591.0,1.0,5.155600070953369,71600.0
592.0,2.0,5.155600070953369,72400.0
593.0,2.0,6.346799850463867,73200.0
594.0,2.0,5.473199844360352,74000.0
595.0,6.0,5.473199844360352,73500.0
596.0,1.0,5.473199844360352,74400.0
597.0,1.0,5.473199844360352,75300.0
598.0,2.0,5.473199844360352,76100.0
599.0,2.0,5.543399810791016,76900.0
600.0,6.0,5.543399810791016,76400.0
601.0,6.0,5.543399810791016,75900.0
602.0,1.0,5.543399810791016,76800.0
603.0,2.0,5.543399810791016,77600.0
604.0,2.0,5.543399810791016,78400.0
605.0,3.0,4.77839994430542,78900.0
606.0,7.0,4.77839994430542,78400.0
607.0,2.0,4.77839994430542,79200.0
608.0,2.0,4.77839994430542,80000.0
609.0,3.0,4.77839994430542,80500.0
610.0,3.0,6.0295000076293945,81000.0
611.0,3.0,5.51669979095459,81500.0
612.0,7.0,5.51669979095459,81000.0
613.0,7.0,5.51669979095459,80500.0
614.0,2.0,5.51669979095459,81300.0
615.0,2.0,5.51669979095459,82100.0
616.0,2.0,5.51669979095459,82900.0
617.0,2.0,6.361100196838379,83700.0
618.0,2.0,5.43179988861084,84500.0
619.0,6.0,5.43179988861084,84000.0
620.0,6.0,5.43179988861084,83500.0
621.0,1.0,5.43179988861084,84400.0
622.0,1.0,5.43179988861084,85300.0
623.0,1.0,5.43179988861084,86200.0
624.0,2.0,6.648499965667725,87000.0
625.0,2.0,6.28410005569458,87800.0
626.0,2.0,5.646500110626221,88600.0
627.0,2.0,4.781499862670898,89400.0
628.0,6.0,4.781499862670898,88900.0
629.0,1.0,4.781499862670898,89800.0
630.0,1.0,4.781499862670898,90700.0
631.0,1.0,4.781499862670898,91600.0
632.0,1.0,6.05709981918335,92500.0
633.0,1.0,5.527299880981445,93400.0
634.0,5.0,5.527299880981445,92900.0
635.0,0.0,5.527299880981445,93900.0
636.0,1.0,5.527299880981445,94800.0
637.0,2.0,5.527299880981445,95600.0
638.0,2.0,5.843500137329102,96400.0
639.0,2.0,3.2623000144958496,97200.0
640.0,6.0,3.2623000144958496,96700.0
641.0,6.0,3.2623000144958496,96200.0
642.0,1.0,3.2623000144958496,97100.0
643.0,1.0,3.2623000144958496,98000.0
644.0,1.0,3.2623000144958496,98900.0
645.0,1.0,7.233799934387207,99800.0
646.0,2.0,5.894700050354004,100600.0
647.0,2.0,5.120699882507324,101400.0
648.0,6.0,5.120699882507324,100900.0
649.0,6.0,5.120699882507324,100400.0
650.0,1.0,5.120699882507324,101300.0
651.0,2.0,5.120699882507324,102100.0
652.0,2.0,5.120699882507324,102900.0
653.0,3.0,5.696899890899658,103400.0
654.0,3.0,5.293300151824951,103900.0
655.0,7.0,5.293300151824951,103400.0
656.0,2.0,5.293300151824951,104200.0
657.0,2.0,5.293300151824951,105000.0
658.0,2.0,5.293300151824951,105800.0
