Timestep,State,Current RUL,Cummulative Reward
569.0,1.0,5.586,187200.0
570.0,1.0,5.3226,188100.0
571.0,5.0,5.3226,187600.0
572.0,5.0,5.3226,187100.0
573.0,0.0,5.784,188100.0
574.0,1.0,5.2737,189000.0
575.0,5.0,5.2737,188500.0
576.0,0.0,5.4957,189500.0
577.0,4.0,5.4957,189000.0
578.0,0.0,7.9913,190000.0
579.0,1.0,6.5634,190900.0
580.0,1.0,7.3253,191800.0
581.0,2.0,6.0472,192600.0
582.0,3.0,5.6579,193100.0
583.0,8.0,5.6579,190100.0
584.0,8.0,5.6579,187100.0
585.0,8.0,5.6579,184100.0
586.0,8.0,5.6579,181100.0
587.0,0.0,10.8021,182100.0
588.0,1.0,9.8694,183000.0
589.0,1.0,8.9964,183900.0
590.0,1.0,7.9338,184800.0
591.0,2.0,6.7467,185600.0
592.0,2.0,5.3927,186400.0
593.0,6.0,5.3927,185900.0
594.0,6.0,5.3927,185400.0
595.0,6.0,5.3927,184900.0
596.0,1.0,6.2151,185800.0
597.0,1.0,6.1819,186700.0
598.0,1.0,6.4282,187600.0
599.0,2.0,1.9609,188400.0
600.0,6.0,1.9609,187900.0
601.0,6.0,1.9609,187400.0
602.0,6.0,1.9609,186900.0
603.0,6.0,1.9609,186400.0
604.0,1.0,6.2038,187300.0
605.0,1.0,7.8586,188200.0
606.0,1.0,5.7822,189100.0
607.0,2.0,5.0957,189900.0
608.0,6.0,5.0957,189400.0
609.0,1.0,4.9943,190300.0
610.0,5.0,4.9943,189800.0
611.0,5.0,4.9943,189300.0
612.0,5.0,4.9943,188800.0
613.0,5.0,4.9943,188300.0
614.0,0.0,7.8095,189300.0
615.0,1.0,6.5803,190200.0
616.0,1.0,6.8084,191100.0
617.0,1.0,5.7707,192000.0
618.0,1.0,5.1422,192900.0
619.0,5.0,5.1422,192400.0
620.0,0.0,6.829,193400.0
621.0,0.0,6.9299,194400.0
622.0,0.0,1.535,195400.0
623.0,4.0,1.535,194900.0
624.0,4.0,1.535,194400.0
625.0,4.0,1.535,193900.0
626.0,0.0,7.7111,194900.0
627.0,1.0,5.0727,195800.0
628.0,5.0,5.0727,195300.0
629.0,5.0,5.0727,194800.0
630.0,0.0,9.0874,195800.0
631.0,0.0,6.359,196800.0
632.0,0.0,3.8059,197800.0
633.0,4.0,3.8059,197300.0
634.0,0.0,5.8223,198300.0
635.0,1.0,7.45,199200.0
636.0,2.0,5.3435,200000.0
637.0,6.0,5.3435,199500.0
638.0,6.0,5.3435,199000.0
639.0,6.0,5.3435,198500.0
640.0,1.0,7.5003,199400.0
641.0,1.0,2.6715,200300.0
642.0,5.0,2.6715,199800.0
643.0,0.0,7.8164,200800.0
644.0,1.0,7.3102,201700.0
645.0,2.0,5.3026,202500.0
646.0,6.0,5.3026,202000.0
647.0,1.0,8.5675,202900.0
648.0,1.0,7.9857,203800.0
649.0,2.0,4.776,204600.0
650.0,6.0,4.776,204100.0
651.0,6.0,4.776,203600.0
652.0,6.0,4.776,203100.0
653.0,6.0,4.776,202600.0
654.0,1.0,7.9737,203500.0
655.0,1.0,6.462,204400.0
656.0,1.0,6.2716,205300.0
657.0,1.0,6.4417,206200.0
658.0,1.0,5.0726,207100.0
659.0,5.0,5.0726,206600.0
660.0,0.0,7.3839,207600.0
661.0,0.0,6.0305,208600.0
662.0,1.0,5.7259,209500.0
663.0,2.0,5.0962,210300.0
664.0,6.0,5.0962,209800.0
665.0,6.0,5.0962,209300.0
666.0,1.0,5.756,210200.0
667.0,2.0,5.6351,211000.0
668.0,2.0,4.9437,211800.0
669.0,6.0,4.9437,211300.0
670.0,1.0,5.7906,212200.0
671.0,1.0,5.6206,213100.0
672.0,2.0,4.8431,213900.0
673.0,6.0,4.8431,213400.0
674.0,1.0,5.4207,214300.0
675.0,5.0,5.4207,213800.0
676.0,0.0,7.2001,214800.0
677.0,1.0,6.528,215700.0
678.0,1.0,5.8052,216600.0
679.0,1.0,5.6716,217500.0
680.0,1.0,5.0605,218400.0
681.0,5.0,5.0605,217900.0
682.0,5.0,5.0605,217400.0
683.0,5.0,5.0605,216900.0
684.0,5.0,5.0605,216400.0
685.0,0.0,3.7113,217400.0
686.0,4.0,3.7113,216900.0
687.0,0.0,6.5898,217900.0
688.0,1.0,6.102,218800.0
689.0,1.0,6.0559,219700.0
690.0,1.0,5.7801,220600.0
691.0,1.0,4.755,221500.0
692.0,5.0,4.755,221000.0
693.0,5.0,4.755,220500.0
694.0,0.0,5.5834,221500.0
695.0,1.0,5.6099,222400.0
696.0,2.0,5.0453,223200.0
697.0,6.0,5.0453,222700.0
698.0,1.0,5.2823,223600.0
699.0,5.0,5.2823,223100.0
700.0,5.0,5.2823,222600.0
701.0,0.0,7.0572,223600.0
702.0,0.0,6.0517,224600.0
703.0,1.0,6.5009,225500.0
704.0,2.0,5.2282,226300.0
705.0,6.0,5.2282,225800.0
706.0,1.0,7.9975,226700.0
707.0,2.0,5.6587,227500.0
708.0,2.0,5.2586,228300.0
709.0,6.0,5.2586,227800.0
710.0,1.0,5.7192,228700.0
711.0,2.0,5.7326,229500.0
712.0,2.0,5.5648,230300.0
713.0,2.0,4.5271,231100.0
714.0,6.0,4.5271,230600.0
715.0,6.0,4.5271,230100.0
716.0,6.0,4.5271,229600.0
717.0,6.0,4.5271,229100.0
718.0,6.0,4.5271,228600.0
719.0,1.0,6.1176,229500.0
720.0,2.0,5.5304,230300.0
721.0,2.0,4.9512,231100.0
722.0,6.0,4.9512,230600.0
723.0,1.0,5.6904,231500.0
724.0,1.0,5.0758,232400.0
725.0,5.0,5.0758,231900.0
726.0,5.0,5.0758,231400.0
727.0,5.0,5.0758,230900.0
728.0,5.0,5.0758,230400.0
729.0,0.0,6.4654,231400.0
730.0,0.0,4.4325,232400.0
731.0,4.0,4.4325,231900.0
732.0,4.0,4.4325,231400.0
733.0,0.0,7.1876,232400.0
734.0,1.0,6.2267,233300.0
735.0,1.0,6.4595,234200.0
736.0,1.0,5.3318,235100.0
737.0,5.0,5.3318,234600.0
738.0,0.0,5.3133,235600.0
739.0,4.0,5.3133,235100.0
740.0,0.0,6.3534,236100.0
741.0,0.0,6.86,237100.0
742.0,1.0,6.4597,238000.0
743.0,2.0,6.2051,238800.0
744.0,2.0,5.289,239600.0
745.0,6.0,5.289,239100.0
746.0,1.0,6.3182,240000.0
747.0,1.0,5.9958,240900.0
748.0,1.0,5.6249,241800.0
749.0,1.0,4.5547,242700.0
750.0,5.0,4.5547,242200.0
751.0,0.0,6.8048,243200.0
752.0,1.0,5.8127,244100.0
753.0,1.0,4.8229,245000.0
754.0,5.0,4.8229,244500.0
755.0,0.0,4.1241,245500.0
756.0,4.0,4.1241,245000.0
757.0,4.0,4.1241,244500.0
758.0,0.0,5.4857,245500.0
759.0,4.0,5.4857,245000.0
760.0,4.0,5.4857,244500.0
761.0,4.0,5.4857,244000.0
762.0,0.0,8.9503,245000.0
763.0,0.0,7.8498,246000.0
764.0,0.0,8.2616,247000.0
765.0,1.0,6.3156,247900.0
766.0,9.0,6.3156,246900.0
767.0,0.0,10.8047,247900.0
768.0,0.0,9.625,248900.0
769.0,0.0,9.0557,249900.0
770.0,0.0,7.9244,250900.0
771.0,1.0,6.3158,251800.0
772.0,1.0,6.1817,252700.0
773.0,1.0,5.7918,253600.0
774.0,1.0,5.4157,254500.0
775.0,5.0,5.4157,254000.0
776.0,5.0,5.4157,253500.0
777.0,5.0,5.4157,253000.0
778.0,5.0,5.4157,252500.0
